replica,cpu,heap,previous_tps,instant_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,timestamp
2,7,9,68,182,0.603,0.8105,0.9761984126984127,26.800544444444444,160.44,182.53,0,240,1709325852.381046
1,7,9,182,131,0.699,0.89,0.9987460317460317,27.799290476190475,237.11,131.2,0,248,1709326467.6404502
3,6,8,131,154,0.461,0.7846666666666667,0.9749166666666667,28.77420714285714,202.76,154.47,0,256,1709327082.95255
3,6,5,154,190,0.4606666666666666,0.7953333333333333,0.9767777777777777,29.750984920634917,164.77,190.33,0,264,1709327698.3012536
3,8,5,190,276,0.5873333333333334,0.7653333333333333,0.9734166666666667,30.724401587301582,35.49,276.13,0,272,1709328313.5517218
1,6,6,276,96,0.599,0.763,0.9998333333333334,31.724234920634917,364.0,96.27,0,280,1709328928.9073086
1,9,6,96,138,0.9,0.865,1.0,32.72423492063491,261.22,138.33,0,288,1709329544.1450484
1,7,4,138,84,0.7,0.714,1.0,33.72423492063491,440.86,84.6,0,296,1709330159.3688643
3,6,5,84,236,0.5266666666666667,0.79,0.9877777777777778,34.71201269841269,151.67,236.8,0,304,1709330774.6371293
2,8,8,236,227,0.7210000000000001,0.8685,0.990125,35.70213769841269,169.85,227.93,0,312,1709331389.9820118
1,4,4,227,42,0.401,0.674,1.0,36.70213769841269,940.82,42.93,0,320,1709332005.3767605
3,9,8,42,330,0.6643333333333333,0.7919999999999999,0.9728148148148148,37.67495251322751,27.11,330.53,0,328,1709332620.606009
1,4,7,330,42,0.399,0.767,0.99975,38.67470251322751,1027.89,42.13,0,336,1709333236.0360894
2,4,8,42,53,0.31,0.9245000000000001,0.9775,39.65220251322751,806.31,53.53,0,344,1709333851.2702227
1,9,9,53,166,0.901,0.926,1.0,40.65220251322751,264.6,166.53,0,352,1709334491.0675085
1,4,5,166,42,0.398,0.721,0.9626999999999999,41.614902513227506,1045.04,42.93,0,360,1709335106.4057388
3,4,8,42,78,0.30233333333333334,0.8576666666666667,0.9755833333333334,42.59048584656084,562.32,78.6,0,368,1709335721.6235006
2,4,8,78,141,0.3945,0.9095,0.998625,43.589110846560835,334.13,141.33,0,376,1709336442.1070127
1,9,8,141,123,0.901,0.767,0.9958750000000001,44.58498584656083,393.2,123.27,0,384,1709337057.3563805
1,8,7,123,109,0.799,0.829,0.9998750000000001,45.58486084656084,449.41,109.73,0,392,1709337672.6541824
3,6,4,109,147,0.4286666666666667,0.7999999999999999,0.9714444444444444,46.55630529100528,336.97,147.13,0,400,1709338287.9266455
2,5,4,147,81,0.4185,0.7775,0.9837,47.54000529100528,643.91,81.6,0,408,1709338903.1958022
2,5,6,81,75,0.377,0.761,0.9754,48.51540529100528,716.56,75.33,0,416,1709339518.4113305
2,4,8,75,55,0.3345,0.9019999999999999,0.983625,49.49903029100528,1042.89,55.13,0,424,1709340133.857239
1,5,8,55,58,0.495,0.765,0.994625,50.49365529100528,912.64,58.47,0,432,1709340767.5371768
3,5,5,58,130,0.39733333333333337,0.735,0.9794666666666667,51.47312195767195,426.53,130.33,0,440,1709341382.755255
3,4,8,130,86,0.333,0.8956666666666667,0.98325,52.45637195767195,674.48,86.67,0,448,1709342002.117378
3,8,6,86,24,0,0,0.8,53.256371957671945,20.31,24.0,0,24,1709342691.4046292
3,4,5,24,32,0.18366666666666664,0.7799999999999999,0.9459166666666666,54.202288624338614,30.68,32.33,0,32,1709343306.64018
3,8,7,32,40,0.14033333333333334,0.7406666666666667,0.9175416666666667,55.11983029100528,20.75,40.07,0,40,1709344026.8077207
2,8,5,40,48,0.1775,0.6995,0.9221875,56.04201779100528,22.35,48.07,0,48,1709344642.0459137
3,6,6,48,56,0.17033333333333334,0.7316666666666666,0.9283888888888889,56.97040667989417,26.81,56.87,0,56,1709345257.2594247
3,7,8,56,64,0.20333333333333334,0.751,0.9229226190476191,57.89332929894179,20.27,64.13,0,64,1709345872.4890397
3,6,6,64,71,0.2373333333333333,0.7806666666666667,0.9395555555555556,58.832884854497344,23.52,71.87,0,72,1709346487.7165053
3,9,4,71,80,0.20433333333333334,0.6983333333333333,0.9227037037037037,59.75558855820105,24.0,80.2,0,80,1709347102.9438224
2,9,6,80,88,0,0,0.8,60.555588558201045,19.84,88.33,0,88,1709347718.1772141
3,4,7,88,68,0.28633333333333333,0.8460000000000001,0.9715833333333334,61.52717189153438,158.72,68.07,0,96,1709348333.4098377
1,9,7,68,104,0.661,0.798,0.9734444444444444,62.500616335978826,30.31,104.07,0,104,1709349053.6461241
1,9,9,104,112,0.677,0.764,0.9601111111111111,63.46072744708994,21.38,112.67,0,112,1709349668.9013557
3,9,4,112,120,0.2786666666666667,0.7033333333333335,0.930962962962963,64.3916904100529,23.66,120.33,0,120,1709350284.1387317
2,6,4,120,128,0.396,0.7035,0.966,65.3576904100529,29.93,128.73,0,128,1709350899.421446
2,7,7,128,136,0.46950000000000003,0.8495,0.9670714285714286,66.32476183862433,28.55,136.13,0,136,1709351514.658253
2,4,5,136,28,0.2755,0.8049999999999999,0.968875,67.29363683862432,643.0,28.0,0,144,1709352129.8844373
2,4,5,28,91,0.349,0.905,0.98725,68.28088683862433,207.26,91.53,0,152,1709352753.2859194
1,6,5,91,94,0.598,0.682,0.9996666666666667,69.280553505291,213.36,94.0,0,160,1709353368.5404372
1,4,4,94,18,0.397,0.79,0.900202,70.18075550529099,1175.39,18.4,0,168,1709353983.812442
1,6,7,18,95,0.599,0.847,0.9998333333333334,71.18058883862432,229.93,95.6,0,176,1709354599.2150836
2,6,6,95,180,0.5305,0.8180000000000001,0.9884166666666667,72.16900550529098,102.65,180.2,0,184,1709355214.4627626
3,5,7,180,86,0.329,0.8063333333333333,0.9658,73.13480550529098,272.73,86.27,0,192,1709355829.8804698
1,6,6,86,94,0.599,0.767,0.9998333333333334,74.13463883862431,264.14,94.47,0,200,1709356449.2595875
1,5,7,94,63,0.5,0.709,1.0,75.13463883862431,412.64,63.4,0,208,1709357064.4592261
1,9,7,63,166,0.892,0.841,0.9991111111111111,76.13374994973542,163.13,166.07,0,216,1709357679.6707966
2,7,8,166,200,0.6765,0.836,0.9966428571428572,77.13039280687828,115.28,200.07,0,224,1709358294.984028
3,4,5,200,73,0.34900000000000003,0.7959999999999999,0.98725,78.11764280687828,398.21,73.0,0,232,1709358910.254459
3,5,9,73,189,0.4623333333333333,0.8769999999999999,0.9899111111111111,79.10755391798939,145.6,189.93,0,240,1709359629.037341
3,8,5,189,248,0.5146666666666667,0.7643333333333332,0.9643333333333334,80.07188725132272,33.14,248.53,0,248,1709360287.6895213
1,9,6,248,162,0.9,0.872,1.0,81.07188725132272,195.93,162.93,0,256,1709360903.0399113
3,6,9,162,187,0.503,0.809,0.9737222222222223,82.04560947354494,165.37,187.2,0,264,1709361518.2821841
1,5,9,187,53,0.499,0.775,0.9859111111111112,83.03152058465605,631.0,53.8,0,272,1709362133.5749018
1,5,8,53,66,0.499,0.781,0.997425,84.02894558465606,540.68,66.47,0,280,1709362748.779563
1,5,4,66,55,0.495,0.72,0.999,85.02794558465605,652.44,55.6,0,288,1709363364.179844
1,8,4,55,147,0.801,0.806,1.0,86.02794558465605,251.34,147.4,0,296,1709363979.376512
2,5,5,147,58,0.3705,0.783,0.9741,87.00204558465606,666.13,58.33,0,304,1709364594.9505508
3,7,5,58,297,0.6323333333333334,0.758,0.9903333333333333,87.9923789179894,104.65,297.33,0,312,1709365210.1691117
2,5,4,297,71,0.39,0.782,0.978,88.9703789179894,563.8,71.93,0,320,1709365825.5334003
1,9,5,71,153,0.9,0.837,1.0,89.9703789179894,267.32,153.73,0,328,1709366440.7507613
3,6,4,153,147,0.4486666666666667,0.7576666666666666,0.9747777777777777,90.94515669576717,281.31,147.47,0,336,1709367056.066933
3,5,7,147,120,0.3573333333333333,0.7913333333333333,0.9714666666666667,91.91662336243384,370.36,120.67,0,344,1709367671.3010466
1,8,9,120,144,0.804,0.826,0.9917777777777778,92.90840114021162,305.91,144.07,0,352,1709368290.6663582
3,9,9,144,362,0.6883333333333334,0.8336666666666668,0.9691111111111111,93.87751225132273,40.42,362.27,0,360,1709368905.9158893
2,8,5,362,151,0.637,0.756,0.979625,94.85713725132273,305.69,151.4,0,368,1709369521.640651
1,8,7,151,131,0.802,0.839,1.0,95.85713725132273,359.22,131.0,0,376,1709370136.9438584
3,5,5,131,115,0.36533333333333334,0.7456666666666667,0.9730666666666666,0.0,411.77,115.73,0,384,1709370752.2379372
2,7,7,115,135,0.5665,0.8009999999999999,0.9809285714285715,0.9809285714285715,359.87,135.6,0,392,1709371367.5009537
1,6,9,135,76,0.598,0.811,0.9897777777777778,1.9707063492063492,658.99,76.6,0,400,1709371982.785504
1,5,5,76,54,0.497,0.718,0.9994000000000001,2.9701063492063495,953.23,54.2,0,408,1709372598.0244503
1,6,7,54,48,0.598,0.738,0.9381282666666666,3.908234615873016,1069.32,48.0,0,416,1709373213.233759
3,4,9,48,75,0.36000000000000004,0.8953333333333333,0.9894814814814815,4.897716097354498,707.61,75.53,0,424,1709373828.4513085
1,8,5,75,109,0.797,0.724,0.999625,5.897341097354498,488.71,109.4,0,432,1709374554.8953407
1,9,9,109,157,0.896,0.806,0.989111111111111,6.886452208465609,348.25,157.33,0,440,1709375170.1343043
1,9,6,157,107,0.901,0.813,1.0,7.886452208465609,524.34,107.8,0,448,1709375785.4443033
1,8,9,107,24,0.187,0.851,0.9179305555555556,8.804382764021165,22.53,24.07,0,24,1709376400.714956
1,6,5,24,32,0.265,0.673,0.9441666666666667,9.74854943068783,26.51,32.07,0,32,1709377015.911078
2,5,5,32,40,0.17049999999999998,0.713,0.9341,10.682649430687832,26.21,40.2,0,40,1709377631.105993
2,6,5,40,48,0.22899999999999998,0.6995,0.9381666666666667,11.6208160973545,22.51,48.0,0,48,1709378246.3079588
1,6,7,48,56,0.363,0.731,0.9605,12.581316097354499,23.81,56.27,0,56,1709378861.5301075
2,7,7,56,64,0.2415,0.751,0.9345,13.515816097354499,26.88,64.13,0,64,1709379476.7449546
3,6,4,64,72,0.22,0.7306666666666667,0.9366666666666666,14.452482764021166,26.09,72.27,0,72,1709380091.9789853
2,7,8,72,80,0.321,0.7205,0.9359196428571429,15.38840240687831,22.27,80.07,0,80,1709380707.187309
1,7,6,80,88,0.533,0.746,0.9761428571428572,16.364545264021167,29.57,88.27,0,88,1709381322.4081342
2,5,6,88,96,0.3145,0.812,0.9629,17.32744526402117,32.78,96.93,0,96,1709381937.6627467
3,4,5,96,60,0.26933333333333337,0.8343333333333334,0.9673333333333334,18.2947785973545,209.15,60.47,0,104,1709382552.886069
1,7,5,60,108,0.681,0.713,0.9972857142857143,19.292064311640214,93.03,108.33,0,112,1709383244.360157
1,8,7,108,121,0.711,0.835,0.988875,20.280939311640214,51.63,121.13,0,120,1709383859.623861
3,5,4,121,108,0.371,0.7366666666666667,0.9742,21.255139311640214,95.75,108.33,0,128,1709384474.8820612
1,6,6,108,104,0.602,0.811,1.0,22.255139311640214,163.09,104.53,0,136,1709385090.0984583
2,8,8,104,144,0.5265,0.7815,0.9635,23.218639311640214,28.09,144.0,0,144,1709385705.3490584
3,6,5,144,152,0.38266666666666665,0.7493333333333333,0.9637777777777778,24.182417089417992,33.33,152.67,0,152,1709386320.609875
2,4,5,152,39,0,0,0.8,24.982417089417993,504.83,39.73,0,160,1709386935.9020894
1,9,5,39,135,0.895,0.79,0.9994444444444445,25.98186153386244,154.56,135.8,0,168,1709387551.1297896
2,9,7,135,174,0.575,0.7535000000000001,0.9638888888888889,26.945750422751328,27.88,174.87,0,176,1709388166.493933
1,5,6,174,82,0.499,0.788,0.9998,27.945550422751328,277.94,82.33,0,184,1709388781.9388015
2,8,5,82,192,0.5874999999999999,0.724,0.9734375,28.918987922751327,29.48,192.67,0,192,1709389397.1849124
1,6,9,192,101,0.599,0.871,0.9966111111111111,29.91559903386244,248.82,101.73,0,200,1709390012.483027
3,5,5,101,85,0.341,0.7196666666666666,0.9682,30.883799033862438,304.64,85.93,0,208,1709390627.7292833
3,5,6,85,90,0.35400000000000004,0.742,0.9708,31.85459903386244,294.98,90.27,0,216,1709391242.9569373
2,5,7,90,61,0.372,0.86,0.9744,32.82899903386244,458.7,61.87,0,224,1709391862.2872531
2,9,7,61,233,0.7295,0.7755000000000001,0.9810555555555556,33.810054589417994,25.63,233.07,0,232,1709392477.4963052
3,9,7,233,241,0.49866666666666665,0.7883333333333334,0.9554074074074074,34.7654619968254,25.39,241.07,0,240,1709393092.7634146
1,5,9,241,53,0.5,0.845,0.9938888888888888,35.75935088571429,581.43,53.53,0,248,1709393708.0465584
2,6,9,53,94,0.44399999999999995,0.8205,0.9651666666666667,36.72451755238096,344.54,94.0,0,256,1709394323.2559614
3,9,8,94,266,0,0,0.8,37.524517552380956,27.71,266.73,0,264,1709394938.4824824
2,9,4,266,266,0.844,0.8009999999999999,0.9937777777777778,38.518295330158736,60.31,266.73,0,272,1709395553.9196239
2,6,5,266,81,0.4375,0.7809999999999999,0.9729166666666667,39.491211996825406,436.55,81.6,0,280,1709396169.3370128
2,5,9,81,67,0.3645,0.8785000000000001,0.9705111111111111,40.461723107936514,538.7,67.13,0,288,1709396784.5926056
1,4,8,67,38,0.399,0.799,0.999625,41.461348107936516,910.97,38.6,0,296,1709397399.8039536
2,5,4,38,65,0.361,0.7525,0.9722,42.43354810793652,576.61,65.33,0,304,1709398014.9961104
2,9,9,65,291,0.8614999999999999,0.8394999999999999,0.989,43.422548107936514,122.72,291.13,0,312,1709398632.2491696
1,5,8,291,55,0.497,0.751,0.993275,44.41582310793651,716.21,55.93,0,320,1709399247.8434818
3,6,6,55,168,0.42700000000000005,0.7973333333333334,0.9711666666666667,45.38698977460318,237.38,168.0,0,328,1709399863.0761998
1,5,4,168,44,0.498,0.685,0.9996,46.38658977460318,963.29,44.33,0,336,1709400478.3384628
2,5,7,44,116,0.4365,0.7745,0.9873000000000001,47.37388977460318,368.56,116.6,0,344,1709401093.5423512
1,9,6,116,163,0.898,0.841,0.9997777777777778,48.37366755238096,270.01,163.53,0,352,1709401708.7954621
2,7,7,163,139,0.589,0.7795,0.9841428571428572,49.357810409523815,316.95,139.13,0,360,1709402324.145264
2,4,9,139,53,0.306,1.004,0.9765,50.334310409523816,865.56,53.33,0,368,1709402939.454939
1,7,9,53,96,0.698,0.809,0.9896031746031746,51.32391358412699,488.81,96.67,0,376,1709403579.2770033
1,8,6,96,126,0.798,0.807,0.99975,52.32366358412699,378.33,126.47,0,384,1709404194.5464294
1,4,6,126,27,0.4,0.804,0.6419592,52.96562278412699,1782.65,27.07,0,392,1709404809.850752
3,6,9,27,163,0,0,0.8,53.76562278412699,305.33,163.27,0,400,1709405425.0586681
2,6,8,163,103,0.473,0.8440000000000001,0.9788333333333333,54.744456117460324,489.43,103.93,0,408,1709406040.3075085
1,7,4,103,89,0.701,0.72,1.0,55.744456117460324,583.53,89.33,0,416,1709406655.5361526
2,9,6,89,287,0.8435,0.853,0.9937222222222222,56.73817833968255,183.82,287.8,0,424,1709407270.9959517
3,9,5,287,410,0.7626666666666666,0.8046666666666665,0.9847407407407407,57.72291908042329,127.54,410.6,0,432,1709407886.6293893
2,7,4,410,192,0.6355,0.8069999999999999,0.9907857142857143,58.713704794709,282.91,192.2,0,440,1709408502.7826169
2,8,7,192,234,0.765,0.8694999999999999,0.995625,59.709329794709,238.25,234.87,0,448,1709409118.0505488
3,6,8,234,24,0.13633333333333333,0.8183333333333332,0.9227222222222222,60.63205201693122,23.22,24.0,0,24,1709409733.5080981
1,5,9,24,32,0.202,0.797,0.9289555555555555,61.56100757248677,28.58,32.2,0,32,1709410348.7549279
3,5,8,32,40,0.169,0.8533333333333334,0.9338,62.49480757248677,23.38,40.07,0,40,1709410963.9745698
2,9,6,40,48,0.20500000000000002,0.7424999999999999,0.9227777777777778,63.417585350264545,19.85,48.0,0,48,1709411597.6706297
1,5,8,48,55,0.35,0.878,0.97,64.38758535026454,28.45,55.6,0,56,1709412212.8898113
3,6,7,55,64,0.20833333333333334,0.781,0.9347222222222222,65.32230757248676,25.05,64.2,0,64,1709412828.0843418
3,7,5,64,72,0.20366666666666666,0.7406666666666667,0.9290952380952381,66.25140281058201,20.25,72.0,0,72,1709413443.3234043
2,7,9,72,80,0.314,0.84,0.9381904761904762,67.18959328677248,20.81,80.13,0,80,1709414058.5462177
1,9,4,80,88,0.497,0.731,0.9552222222222222,68.1448155089947,30.99,88.13,0,88,1709414673.7916355
2,9,9,88,96,0.30800000000000005,0.8,0.9231111111111111,69.06792662010581,22.95,96.67,0,96,1709415289.0314443
1,6,7,96,90,0.599,0.774,0.9998333333333334,70.06775995343914,141.55,90.33,0,104,1709415904.2589943
2,8,4,90,112,0.4145,0.7725,0.9518125,71.01957245343914,23.57,112.27,0,112,1709416519.4976082
2,9,7,112,120,0.4315,0.749,0.9479444444444445,71.96751689788358,23.37,120.47,0,120,1709417134.768462
2,8,8,120,128,0.49449999999999994,0.7525,0.955875,72.92339189788359,22.33,128.2,0,128,1709417750.0464787
2,6,5,128,138,0.45699999999999996,0.767,0.9761666666666666,73.89955856455026,38.09,138.93,0,136,1709418365.303583
1,6,9,138,99,0.601,0.81,0.99,74.88955856455026,180.85,99.47,0,144,1709418980.5220125
1,9,5,99,152,0.889,0.759,0.9987777777777778,75.88833634232803,80.39,152.2,0,152,1709419595.735164
3,9,5,152,161,0.35200000000000004,0.7323333333333334,0.9391111111111111,76.82744745343915,22.45,161.2,0,160,1709420211.0620584
3,9,6,161,168,0.37633333333333335,0.7319999999999999,0.9418148148148149,77.76926226825397,20.86,168.47,0,168,1709420826.351646
1,7,4,168,123,0.697,0.847,0.9995714285714286,78.7688336968254,177.16,123.13,0,176,1709421441.6047895
2,9,4,123,184,0.6025,0.7525,0.9669444444444445,79.73577814126985,23.09,184.53,0,184,1709422056.8657198
1,8,6,184,142,0.796,0.877,0.9995,80.73527814126984,169.36,142.4,0,192,1709422672.113305
2,8,7,142,202,0.611,0.779,0.976375,81.71165314126985,36.82,202.0,0,200,1709423287.3683245
2,9,9,202,208,0.667,0.8285,0.9661666666666666,82.67781980793652,39.28,208.33,0,208,1709423902.6727464
2,9,5,208,217,0.6679999999999999,0.8005,0.9742222222222222,83.65204203015874,32.75,217.4,0,216,1709424517.918909
2,7,9,217,228,0.6194999999999999,0.8155,0.9791111111111112,84.63115314126985,59.0,228.13,0,224,1709425133.168172
2,8,9,228,233,0.694,0.8455,0.9806944444444444,85.61184758571429,31.05,233.53,0,232,1709425748.528911
1,9,9,233,175,0.901,0.896,0.9995555555555555,86.61140314126985,169.77,175.93,0,240,1709426363.856623
3,5,9,175,100,0.3353333333333333,0.8636666666666667,0.9630296296296297,87.57443277089948,312.12,100.73,0,248,1709426979.1076164
2,8,8,100,235,0.732,0.84,0.9915,88.56593277089948,118.57,235.73,0,256,1709427613.0431008
2,5,6,235,62,0.3895,0.708,0.9779,89.54383277089948,534.63,62.53,0,264,1709428228.4140043
2,9,4,62,270,0.7715000000000001,0.7785,0.9857222222222223,90.5295549931217,66.56,270.0,0,272,1709428843.6490195
2,4,6,270,49,0.3075,0.8055,0.9768749999999999,91.50642999312171,735.3,49.2,0,280,1709429459.0278354
2,7,8,49,171,0.5985,0.833,0.9855,92.49192999312172,209.78,171.87,0,288,1709430096.7641795
2,5,6,171,68,0.381,0.7965,0.9762,93.46812999312172,544.38,68.13,0,296,1709430712.013314
3,9,6,68,305,0.6350000000000001,0.775,0.9705555555555556,94.43868554867727,25.38,305.67,0,304,1709431327.2443092
1,4,8,305,38,0.4,0.727,0.989439,95.42812454867727,1013.4,38.93,0,312,1709431942.64442
1,5,6,38,54,0.497,0.721,0.9994000000000001,0.0,738.69,54.0,0,320,1709432557.8726177
1,6,7,54,70,0.6,0.743,1.0,1.0,588.12,70.87,0,328,1709433173.0816026
2,9,6,70,255,0.8009999999999999,0.825,0.989,1.9889999999999999,159.86,255.93,0,336,1709433788.3347936
3,4,4,255,80,0.306,0.819,0.9765,2.9655,534.94,80.4,0,344,1709434403.7199354
3,4,4,80,77,0.2786666666666667,0.867,0.9696666666666667,3.9351666666666665,554.0,77.67,0,352,1709435117.9167752
2,4,4,77,124,0.383,0.8839999999999999,0.99575,4.930916666666667,354.2,124.0,0,360,1709435733.2004685
2,8,4,124,232,0.704,0.8540000000000001,0.988,5.918916666666666,194.96,232.4,0,368,1709436348.477618
1,8,9,232,131,0.799,0.843,0.9935416666666667,6.9124583333333325,361.17,131.07,0,376,1709436963.7618377
3,7,7,131,181,0.5236666666666666,0.8036666666666666,0.9748095238095238,7.887267857142856,262.24,181.13,0,384,1709437579.059982
2,4,8,181,51,0.34199999999999997,0.962,0.9855,8.872767857142856,940.85,51.4,0,392,1709438194.4163435
1,7,9,51,85,0.699,0.81,0.9898571428571429,9.862625,587.14,85.4,0,400,1709438838.347745
3,6,8,85,183,0.4716666666666667,0.844,0.9786111111111111,10.84123611111111,281.44,183.07,0,408,1709439453.580947
1,6,4,183,71,0.601,0.734,1.0,11.84123611111111,727.19,71.13,0,416,1709440068.9257376
2,7,4,71,227,0.6635,0.835,0.9947857142857143,12.836021825396823,232.68,227.47,0,424,1709440684.1794574
2,7,7,227,108,0.5329999999999999,0.8275,0.9761428571428572,13.81216468253968,499.59,108.93,0,432,1709441299.6017244
2,9,5,108,246,0.8634999999999999,0.8009999999999999,0.9959444444444444,14.808109126984125,221.21,246.73,0,440,1709441914.9127035
1,4,5,246,37,0.397,0.677,0.7363932,15.544502326984125,1492.59,37.6,0,448,1709442530.2494276
1,7,9,37,24,0.179,0.779,0.9121269841269841,16.456629311111108,22.1,24.0,0,24,1709443145.4510758
1,6,5,24,32,0.247,0.737,0.9411666666666667,17.397795977777776,25.41,32.2,0,32,1709443760.658025
3,5,5,32,40,0.18266666666666667,0.8063333333333333,0.9365333333333333,18.33432931111111,27.66,40.4,0,40,1709444375.8799696
2,6,6,40,48,0.21450000000000002,0.7585,0.93575,19.270079311111108,27.14,48.0,0,48,1709444991.0881627
1,5,8,48,55,0.485,0.87,0.997,20.267079311111107,44.01,55.53,0,56,1709445606.3199024
3,8,8,55,64,0.18899999999999997,0.7833333333333333,0.9215416666666667,21.188620977777774,20.91,64.13,0,64,1709446221.5505316
2,9,9,64,72,0.27549999999999997,0.7775000000000001,0.917,22.105620977777775,21.53,72.2,0,72,1709446836.80309
3,7,5,72,80,0.21966666666666668,0.7723333333333334,0.9313809523809524,23.037001930158727,21.65,80.2,0,80,1709447452.0265193
3,9,5,80,88,0.21833333333333335,0.714,0.9242592592592593,23.961261189417986,21.55,88.0,0,88,1709448067.252227
2,6,7,88,96,0.3855,0.802,0.96425,24.925511189417985,23.21,96.2,0,96,1709448682.4616046
3,8,7,96,104,0.2713333333333333,0.7479999999999999,0.9339166666666667,25.85942785608465,19.97,104.73,0,104,1709449297.6820395
3,8,8,104,112,0.2876666666666667,0.7786666666666666,0.9332916666666666,26.792719522751316,20.32,112.2,0,112,1709449912.9413772
3,9,7,112,120,0.2876666666666667,0.7879999999999999,0.931962962962963,27.72468248571428,18.92,120.33,0,120,1709450528.195839
3,8,8,120,128,0.2886666666666667,0.7926666666666667,0.9351666666666667,28.659849152380946,21.66,128.6,0,128,1709451143.4634304
2,9,8,128,137,0.4185,0.81,0.9465,29.606349152380947,28.66,137.0,0,136,1709451758.7533972
2,9,6,137,144,0.482,0.7545,0.9535555555555556,30.559904707936504,21.62,144.2,0,144,1709452374.0380769
1,7,5,144,126,0.697,0.789,0.9995714285714286,31.559476136507932,149.56,126.4,0,152,1709452989.294162
1,4,6,126,31,0.399,0.785,0.99975,32.55922613650793,632.87,31.13,0,160,1709453604.532159
1,7,5,31,112,0.698,0.841,0.9997142857142858,33.558940422222214,184.71,112.87,0,168,1709454219.7407844
3,5,9,112,118,0.36566666666666664,0.8736666666666667,0.9702074074074074,34.52914782962962,174.18,118.33,0,176,1709454835.022504
2,9,8,118,185,0.5895,0.8135,0.9655,35.49464782962962,22.48,185.33,0,184,1709455450.2502768
3,7,9,185,191,0.4526666666666667,0.7959999999999999,0.9531111111111111,36.447758940740734,24.62,191.73,0,192,1709456065.5233614
3,4,8,191,73,0.28,0.8523333333333333,0.97,37.41775894074073,337.54,73.6,0,200,1709456680.806555
1,5,7,73,68,0.499,0.841,0.9998,38.41755894074073,381.88,68.33,0,208,1709457425.8234606
2,7,4,68,127,0.606,0.7829999999999999,0.9865714285714285,39.40413036931216,215.46,127.33,0,216,1709458041.0456374
