replica,cpu,heap,previous_tps,instant_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,timestamp
1,4,8,56,63,0.397,0.821,0.9073612,34.3246813026455,139.3,63.73,0,72,1708012581.6856945
2,7,8,63,64,0.2355,0.8145,0.9336428571428571,35.25832415978836,17.82,64.47,0,64,1708013196.9427576
2,4,9,64,71,0.28600000000000003,0.935,0.9678336000000001,36.22615775978836,45.54,71.67,0,72,1708013812.1889763
2,6,6,71,88,0.311,0.8049999999999999,0.9518333333333333,37.17799109312169,21.49,88.2,0,88,1708014427.4207113
2,9,5,88,56,0.1995,0.7415,0.9221666666666667,38.10015775978836,20.0,56.07,0,56,1708015042.6655684
1,5,6,56,48,0.289,0.755,0.9578,39.05795775978836,41.93,48.4,0,48,1708015657.9330254
2,7,5,48,56,0.1995,0.6865,0.9285,39.98645775978836,16.81,56.07,0,56,1708016273.1382508
3,9,6,56,64,0.168,0.7176666666666667,0.9186666666666667,40.905124426455025,21.46,64.33,0,64,1708016888.3797338
2,8,4,64,72,0.2545,0.7264999999999999,0.9318125,41.836936926455024,17.58,72.4,0,72,1708017503.6579835
1,4,5,72,56,0.398,0.747,0.6672503999999999,42.504187326455025,215.13,56.13,0,96,1708018118.8963423
3,8,4,56,96,0.24466666666666667,0.7136666666666667,0.9305833333333333,43.434770659788356,20.05,96.2,0,96,1708018734.1521423
1,8,8,96,123,0.713,0.731,0.9804999999999999,44.415270659788355,52.12,123.13,0,120,1708019349.416957
2,5,8,123,72,0.2405,0.8,0.9480999999999999,45.36337065978835,20.94,72.07,0,72,1708019964.6999342
2,8,6,72,88,0.3055,0.742,0.9381875,46.30155815978835,16.41,88.27,0,88,1708020579.9637754
1,6,8,88,72,0.46,0.718,0.9664166666666667,47.26797482645502,22.07,72.13,0,72,1708021195.22485
2,5,7,72,80,0.28800000000000003,0.8725,0.9576,48.225574826455016,27.42,80.33,0,80,1708021810.4454641
2,8,8,80,64,0.21949999999999997,0.7464999999999999,0.92075,49.146324826455015,16.35,64.0,0,64,1708022425.7117114
3,7,8,64,64,0.16933333333333334,0.8336666666666668,0.9241904761904762,50.07051530264549,18.34,64.0,0,64,1708023040.9305227
1,7,8,64,72,0.455,0.928,0.965,51.03551530264549,19.15,72.27,0,72,1708023656.162665
1,5,8,72,72,0.449,0.855,0.9898,52.025315302645495,53.69,72.2,0,72,1708024271.3962376
1,8,4,72,72,0.411,0.681,0.951375,52.976690302645494,24.14,72.33,0,72,1708024886.6472065
2,4,5,72,80,0.3065,0.823,0.976625,53.95331530264549,50.88,80.07,0,80,1708025501.8791304
1,5,7,80,81,0.499,0.881,0.9373456,54.89066090264549,127.54,81.13,0,88,1708026117.120035
2,8,7,81,56,0.22,0.8095,0.9275,55.818160902645495,20.2,56.13,0,56,1708026732.3609066
3,9,6,56,56,0.15933333333333333,0.7000000000000001,0.9177037037037037,56.735864606349196,16.75,56.2,0,56,1708027347.6105568
2,7,8,56,111,0.3765,0.7805,0.9461338142857142,57.68199842063491,21.38,111.27,0,112,1708027962.8504977
2,4,4,111,88,0,0,0.7405832000000001,58.422581620634915,105.7,88.87,0,96,1708028578.1417196
1,8,4,88,105,0.56,0.706,0.97,59.392581620634914,25.39,105.27,0,104,1708029193.3834677
3,8,7,105,112,0.26866666666666666,0.7573333333333334,0.9335833333333333,60.326164953968245,18.08,112.13,0,112,1708029808.659161
3,6,8,112,144,0.36633333333333334,0.8146666666666667,0.9610555555555556,61.2872205095238,28.91,144.2,0,144,1708030423.980369
1,4,8,144,46,0.4,0.901,0.6254544,61.9126749095238,237.29,46.8,0,88,1708031039.2817657
1,7,7,46,64,0.388,0.818,0.9554285714285714,62.86810348095237,17.05,64.27,0,64,1708031654.492349
1,7,9,64,88,0.47,0.803,0.9563650793650794,63.82446856031745,27.27,88.0,0,88,1708032269.739491
1,5,8,88,72,0.414,0.885,0.9828,64.80726856031745,24.32,72.13,0,72,1708032884.967085
3,8,7,72,72,0.18899999999999997,0.7383333333333333,0.923625,65.73089356031745,18.37,72.0,0,72,1708033500.215881
2,9,6,72,96,0.309,0.735,0.9343333333333333,66.66522689365078,20.09,96.0,0,96,1708034115.4549704
2,8,7,96,88,0.29700000000000004,0.7695,0.937125,67.60235189365078,17.41,88.47,0,88,1708034730.739711
1,5,6,88,75,0.498,0.744,0.8262664,68.42861829365077,158.53,75.2,0,96,1708035345.9775226
2,8,7,75,97,0.3,0.724,0.9375,69.36611829365077,18.76,97.2,0,96,1708035961.2228885
1,5,9,97,83,0.499,0.814,0.8858276444444444,70.25194593809522,142.25,83.47,0,96,1708036576.4950955
2,4,9,83,88,0.34850000000000003,0.896,0.9866805555555556,71.23862649365077,71.65,88.2,0,88,1708037191.7125554
2,9,6,88,104,0.3265,0.7350000000000001,0.9362777777777778,72.17490427142855,17.75,104.07,0,104,1708037806.9850416
1,4,7,104,35,0.398,0.739,0.36964319999999995,72.54454747142854,592.16,35.73,0,168,1708038422.2234006
3,8,7,35,144,0.3203333333333333,0.781,0.9400416666666667,73.48458913809522,17.71,144.4,0,144,1708039037.4343119
2,8,8,144,153,0.4455,0.728,0.9466875,74.43127663809521,20.36,153.53,0,152,1708039652.7026758
2,5,5,153,137,0.447,0.8440000000000001,0.9534552000000001,75.3847318380952,83.69,137.53,0,144,1708040268.077491
2,9,5,137,104,0.338,0.7464999999999999,0.9375555555555556,76.32228739365077,18.5,104.6,0,104,1708040883.3384888
3,5,4,104,104,0.26699999999999996,0.7463333333333333,0.9534,77.27568739365077,23.33,104.47,0,104,1708041498.575204
3,7,9,104,80,0.20333333333333334,0.7933333333333333,0.9171957671957672,78.19288316084653,19.09,80.33,0,80,1708042113.8699975
1,9,7,80,104,0.573,0.771,0.9636666666666667,79.1565498275132,21.31,104.73,0,104,1708042729.145897
2,8,8,104,96,0.308,0.747,0.931875,80.08842482751321,16.84,96.47,0,96,1708043344.4140675
1,6,5,96,96,0.563,0.789,0.9938333333333333,81.08225816084654,41.69,96.07,0,96,1708043959.6529396
2,9,5,96,96,0.3065,0.7095,0.9340555555555555,82.0163137164021,16.98,96.13,0,96,1708044574.9056704
1,8,4,96,96,0.532,0.75,0.9665,82.98281371640209,20.3,96.0,0,96,1708045190.145872
3,4,8,96,79,0.253,0.8146666666666667,0.95855,83.9413637164021,59.8,79.53,0,80,1708045805.3719263
1,6,6,79,79,0.577,0.802,0.9868666666666667,84.92823038306877,52.32,79.07,0,80,1708046465.8894
1,6,4,79,99,0.576,0.793,0.9606152,85.88884558306877,92.86,99.4,0,104,1708047081.1851027
1,7,4,99,116,0.687,0.75,0.9746092571428571,86.86345484021163,104.09,116.47,0,120,1708047696.4350379
2,5,4,116,139,0.486,0.7525,0.9745888,87.83804364021164,106.34,139.93,0,144,1708048311.6702557
1,7,7,139,114,0.702,0.837,0.8038424,88.64188604021163,165.24,114.73,0,152,1708048926.9635146
1,9,6,114,161,0.795,0.805,0.9883333333333333,89.63021937354496,50.04,161.0,0,160,1708049542.210587
1,6,4,161,95,0.598,0.726,0.9304362666666666,90.56065564021162,128.19,95.0,0,104,1708050157.6323738
3,5,7,95,79,0.25933333333333336,0.7989999999999999,0.9471666666666667,91.50782230687828,33.39,79.53,0,80,1708050772.8921218
2,9,4,79,112,0.3635,0.7344999999999999,0.9403888888888889,0.0,18.17,112.07,0,112,1708051388.1580236
3,8,7,112,96,0.25333333333333335,0.7116666666666666,0.9316666666666666,0.9316666666666666,18.23,96.0,0,96,1708052003.3869512
3,6,4,96,95,0.258,0.7613333333333333,0.9419168000000001,1.8735834666666666,19.03,95.87,0,96,1708052618.6597593
2,8,7,95,96,0.345,0.7865,0.943125,2.8167084666666664,19.65,96.47,0,96,1708053233.9425638
1,5,5,96,73,0.499,0.786,0.8081336,3.6248420666666665,164.5,73.0,0,96,1708053849.2122493
2,5,7,73,80,0.30100000000000005,0.7905,0.9602,4.5850420666666665,22.2,80.13,0,80,1708054464.4521177
2,9,9,80,72,0.249,0.774,0.9136666666666667,5.498708733333333,17.09,72.13,0,72,1708055079.69876
2,7,5,72,104,0.35250000000000004,0.7885,0.9503571428571429,6.449065876190476,20.78,104.0,0,104,1708055694.9390142
1,5,9,104,73,0.501,0.892,0.767803111111111,7.216868987301587,176.14,73.93,0,104,1708056310.1724422
2,8,6,73,104,0.3045,0.7435,0.9380625,8.154931487301587,17.47,104.07,0,104,1708056925.4031584
2,9,9,104,104,0.3655,0.7915000000000001,0.9285555555555556,9.083487042857143,18.36,104.8,0,104,1708057540.655571
1,4,8,104,51,0.399,0.84,0.6275004000000001,9.710987442857144,235.19,51.33,0,96,1708058155.902757
3,7,6,51,80,0.21433333333333335,0.759,0.9306190476190477,10.641606490476192,19.21,80.47,0,80,1708058771.1465034
2,8,4,80,72,0.2555,0.742,0.9319375,11.573543990476193,17.42,72.13,0,72,1708059386.4223824
3,8,4,72,24,0.077,0.735,0.909625,12.483168990476193,16.07,24.13,0,24,1708060001.6515877
3,6,9,24,24,0.11066666666666665,0.7833333333333333,0.9054814814814814,13.388650471957675,18.75,24.0,0,24,1708060616.860298
1,5,5,24,32,0.211,0.759,0.9422,14.330850471957675,21.55,32.0,0,32,1708061232.08811
3,8,6,32,32,0.11466666666666665,0.7046666666666667,0.9143333333333333,15.245183805291008,19.04,32.0,0,32,1708061847.2747703
1,8,5,32,40,0.253,0.718,0.931625,16.176808805291007,17.75,40.0,0,40,1708062462.4773962
3,5,8,40,32,0.14033333333333334,0.827,0.9280666666666667,17.104875471957673,18.32,32.0,0,32,1708063077.698454
2,7,5,32,32,0.134,0.744,0.9191428571428572,18.02401832910053,19.18,32.07,0,32,1708063692.9195995
1,8,9,32,24,0.173,0.744,0.9042916666666667,18.928309995767197,15.42,24.0,0,24,1708064308.1422975
2,5,7,24,40,0.16249999999999998,0.7755000000000001,0.9325,19.860809995767198,18.21,40.2,0,40,1708064923.3356442
1,6,6,40,40,0.262,0.708,0.9436666666666667,20.804476662433864,17.59,40.0,0,40,1708065538.5343678
2,8,7,40,40,0.16999999999999998,0.743,0.92125,21.725726662433864,18.2,40.0,0,40,1708066153.7710514
3,4,7,40,40,0.13933333333333334,0.8453333333333334,0.9348333333333334,22.660559995767198,22.33,40.0,0,40,1708066768.9816492
2,5,8,40,48,0.2005,0.8445,0.9401,23.6006599957672,17.51,48.13,0,48,1708067425.3787959
1,6,5,48,40,0.237,0.713,0.9395,24.540159995767198,19.69,40.4,0,40,1708068040.6104105
2,4,5,40,32,0.14500000000000002,0.883,0.93625,25.4764099957672,22.19,32.27,0,32,1708068655.8249846
3,9,7,32,24,0.103,0.7436666666666666,0.9114444444444445,26.387854440211644,17.11,24.07,0,24,1708069271.0358486
1,8,5,24,56,0.323,0.742,0.940375,27.328229440211643,17.39,56.53,0,56,1708069886.3155785
3,5,4,56,48,0.168,0.7853333333333333,0.9336,28.261829440211642,22.78,48.27,0,48,1708070501.5684798
1,9,9,48,40,0.232,0.808,0.9155555555555556,29.1773849957672,16.27,40.13,0,40,1708071116.8085093
3,9,7,40,40,0.13566666666666669,0.7206666666666667,0.9150740740740742,30.092459069841272,17.59,40.0,0,40,1708071732.0094094
1,6,8,40,40,0.26,0.791,0.9422083333333333,31.034667403174605,19.4,40.27,0,40,1708072347.2345881
1,8,6,40,32,0.2,0.654,0.925,31.959667403174606,16.47,32.0,0,32,1708072962.443562
3,9,8,32,32,0.11733333333333333,0.7156666666666666,0.9024953703703704,32.86216277354497,19.41,32.13,0,32,1708073577.6685596
1,8,7,32,40,0.231,0.745,0.928875,33.79103777354497,21.49,40.0,0,40,1708074192.9091172
2,5,8,40,40,0.18,0.877,0.9359999999999999,34.72703777354497,18.91,40.13,0,40,1708074808.0927286
1,9,7,40,40,0.256,0.745,0.9284444444444444,35.655482217989416,15.88,40.0,0,40,1708075423.3029363
2,5,7,40,40,0.195,0.8069999999999999,0.9390000000000001,36.594482217989416,19.89,40.13,0,40,1708076038.4968348
1,4,9,40,40,0.305,0.899,0.9761388888888889,37.570621106878306,41.52,40.0,0,40,1708076653.7572565
3,4,8,40,32,0.14033333333333334,0.908,0.9350833333333334,38.50570444021164,31.09,32.07,0,32,1708077268.960564
3,9,7,32,32,0.10866666666666668,0.721,0.9120740740740741,39.417778514285715,17.43,32.0,0,32,1708077941.8235257
1,6,6,32,64,0.381,0.817,0.9635,40.38127851428572,30.86,64.47,0,64,1708078557.0447516
1,9,4,64,48,0.316,0.675,0.9351111111111111,41.31638962539683,16.06,48.2,0,48,1708079172.293949
1,7,9,48,40,0.272,0.825,0.9305238095238095,42.24691343492064,19.46,40.0,0,40,1708079787.5489285
3,6,6,40,48,0.14966666666666667,0.7493333333333333,0.9249444444444445,43.171857879365085,17.2,48.2,0,48,1708080402.758962
1,4,4,48,48,0.332,0.81,0.983,44.15485787936508,47.91,48.33,0,48,1708081017.993477
2,8,5,48,56,0.21700000000000003,0.6865,0.927125,45.08198287936508,18.53,56.0,0,56,1708081633.2070203
1,5,8,56,69,0.46,0.822,0.9683336,46.05031647936508,85.5,69.87,0,72,1708082248.4508471
1,6,8,69,64,0.448,0.745,0.9677916666666666,47.01810814603174,40.24,64.67,0,64,1708082863.6940768
1,6,7,64,72,0.449,0.93,0.9748333333333333,47.99294147936508,31.54,72.13,0,72,1708083478.9754164
1,6,7,72,88,0.499,0.946,0.9831666666666666,48.97610814603175,25.18,88.27,0,88,1708084094.2012715
2,4,5,88,55,0.27,0.7715000000000001,0.9607856,49.93689374603175,38.43,55.53,0,56,1708084709.441896
2,9,4,55,48,0.1775,0.6950000000000001,0.9197222222222222,50.85661596825397,17.8,48.2,0,48,1708085324.6833649
2,7,9,48,56,0.192,0.776,0.9136507936507937,51.770266761904765,16.69,56.13,0,56,1708085939.9340796
1,5,9,56,64,0.423,0.842,0.9781555555555556,52.74842231746032,35.8,64.87,0,64,1708086555.1869254
3,6,6,64,72,0.215,0.761,0.9358333333333333,53.68425565079365,25.92,72.2,0,72,1708087170.4368546
2,5,8,72,96,0.34450000000000003,0.8645,0.9689,54.65315565079365,36.53,96.07,0,96,1708087785.6803913
2,6,5,96,96,0.3155,0.7769999999999999,0.9525833333333333,55.60573898412699,21.55,96.87,0,96,1708088401.0219495
1,9,8,96,121,0.658,0.757,0.9677361111111111,56.573475095238095,23.3,121.4,0,120,1708089016.3404007
2,5,5,121,72,0.27,0.7955,0.954,57.527475095238096,22.2,72.53,0,72,1708089631.7180812
2,7,8,72,88,0.312,0.783,0.9424464285714286,58.469921523809525,21.52,88.33,0,88,1708090246.9901624
1,7,4,88,72,0.416,0.707,0.9594285714285714,59.4293500952381,23.5,72.8,0,72,1708090862.2871282
3,4,9,72,81,0.244,0.8766666666666666,0.9584074074074074,60.387757502645506,62.82,81.13,0,80,1708091477.5970452
2,8,5,81,64,0.231,0.7185,0.928875,61.316632502645504,16.53,64.13,0,64,1708092156.6769674
2,9,8,64,64,0.21300000000000002,0.7725,0.9202291666666667,62.23686166931217,16.14,64.07,0,64,1708092771.9148982
2,4,9,64,71,0.30000000000000004,0.88,0.9624441777777779,63.199305847089946,43.79,71.07,0,72,1708093387.1464648
2,8,6,71,72,0.2345,0.7575000000000001,0.9293125,64.12861834708994,17.31,72.2,0,72,1708094002.3691666
1,9,8,72,72,0.409,0.761,0.9405694444444445,65.06918779153439,18.6,72.2,0,72,1708094617.6149127
1,9,9,72,80,0.457,0.722,0.931,66.00018779153439,18.64,80.47,0,80,1708095232.8474681
3,6,7,80,88,0.249,0.762,0.9415,66.94168779153439,22.57,88.2,0,88,1708095848.1143365
2,6,9,88,56,0.192,0.83,0.9242222222222223,67.86591001375662,17.45,56.27,0,56,1708096463.3586206
1,8,6,56,56,0.342,0.745,0.94275,68.80866001375662,18.39,56.2,0,56,1708097078.5787687
2,5,9,56,112,0.399,0.8089999999999999,0.9696888888888889,69.7783489026455,35.92,112.13,0,112,1708097693.8462038
1,6,8,112,96,0.529,0.857,0.9881666666666666,70.76651556931218,24.75,96.93,0,96,1708098309.094968
2,9,7,96,104,0.324,0.7395,0.9359999999999999,71.70251556931217,17.75,104.93,0,104,1708098924.322248
2,9,4,104,112,0.3745,0.694,0.9416111111111112,72.64412668042328,18.82,112.33,0,112,1708099539.6158195
3,8,9,112,144,0.33,0.7963333333333334,0.9297314814814814,73.57385816190477,18.77,144.47,0,144,1708100154.8856318
3,6,5,144,88,0.22066666666666668,0.7353333333333335,0.9367777777777778,74.51063593968254,16.92,88.13,0,88,1708100770.1927161
2,4,8,88,64,0.263,0.8614999999999999,0.96575,75.47638593968254,29.07,64.2,0,64,1708101385.4777374
3,4,4,64,80,0.244,0.7749999999999999,0.8907272,76.36711313968254,90.28,80.27,0,88,1708102000.7146971
2,8,6,80,72,0.267,0.764,0.9333750000000001,77.30048813968254,19.03,72.6,0,72,1708102661.6110785
1,4,5,72,62,0.4,0.764,0.8888887999999999,78.18937693968255,139.88,62.0,0,72,1708103276.8870203
2,7,4,62,96,0.32,0.7645,0.9457142857142857,79.13509122539683,17.19,96.4,0,96,1708103892.1478527
3,7,6,96,89,0.24,0.7283333333333334,0.9342857142857143,80.06937693968256,20.93,89.2,0,88,1708104507.4119127
3,5,8,89,95,0.258,0.761,0.9456418000000001,81.01501873968256,25.63,95.87,0,96,1708105122.6924765
2,5,7,95,96,0.32699999999999996,0.763,0.9654,81.98041873968256,27.7,96.53,0,96,1708105737.979567
3,9,9,96,96,0.246,0.7536666666666667,0.911074074074074,82.89149281375664,18.27,96.47,0,96,1708106353.2630186
1,8,5,96,88,0.545,0.761,0.968125,83.85961781375664,22.09,88.33,0,88,1708106968.5108454
3,6,7,88,104,0.258,0.766,0.9430000000000001,84.80261781375664,19.77,104.07,0,104,1708107583.7438488
3,6,5,104,169,0.3983333333333334,0.751,0.966388888888889,85.76900670264553,23.39,169.67,0,168,1708108199.0561166
1,5,9,169,56,0.499,0.841,0.5072996444444444,86.27630634708997,318.3,56.53,0,144,1708108814.403963
3,9,5,56,153,0.36733333333333335,0.7583333333333333,0.9408148148148148,87.21712116190479,20.63,153.6,0,152,1708109429.6881683
1,6,7,153,88,0.6,0.797,0.6907224000000001,87.90784356190478,204.41,88.33,0,144,1708110044.9863613
1,4,5,88,38,0.4,0.747,0.49484639999999996,88.40268996190478,349.32,38.33,0,104,1708110660.2913682
3,7,7,38,104,0.2836666666666667,0.7816666666666667,0.9405238095238095,89.3432137714286,20.97,104.73,0,104,1708111275.5386267
2,8,4,104,80,0.2885,0.6925,0.9360625,90.2792762714286,20.29,80.33,0,80,1708111890.8189936
1,5,4,80,75,0.498,0.815,0.7786,91.0578762714286,170.64,75.27,0,104,1708112506.07697
3,7,4,75,96,0.252,0.7216666666666667,0.936,0.0,17.81,96.4,0,96,1708113121.309798
1,8,9,96,96,0.52,0.741,0.9473333333333334,0.9473333333333334,23.59,96.27,0,96,1708113736.5807831
1,9,5,96,96,0.518,0.712,0.9575555555555556,1.9048888888888889,19.62,96.0,0,96,1708114351.8419268
1,7,7,96,96,0.511,0.739,0.973,2.8778888888888887,24.29,96.07,0,96,1708114967.0512912
1,7,9,96,80,0.439,0.769,0.9481587301587302,3.826047619047619,21.08,80.33,0,80,1708115582.308108
2,8,8,80,80,0.2405,0.765,0.9256875,4.751735119047619,15.67,80.0,0,80,1708116197.544802
1,9,6,80,104,0.58,0.821,0.9644444444444444,5.716179563492063,20.51,104.2,0,104,1708116812.7715952
1,8,6,104,120,0.659,0.784,0.982375,6.698554563492063,23.21,120.47,0,120,1708117428.0357418
2,9,4,120,144,0.4485,0.7344999999999999,0.9498333333333333,7.648387896825397,17.1,144.13,0,144,1708118043.2661479
1,9,5,144,155,0.794,0.78,0.9882222222222222,8.636610119047619,37.12,155.0,0,152,1708118658.4957173
2,5,4,155,154,0.46099999999999997,0.7925,0.9658496,9.60245971904762,113.19,154.73,0,160,1708119273.7364535
2,5,9,154,104,0.3295,0.87,0.9625666666666667,10.565026385714287,28.48,104.33,0,104,1708119889.0031426
1,9,9,104,80,0.462,0.78,0.938,11.503026385714287,23.86,80.0,0,80,1708120504.2256603
1,4,4,80,48,0.4,0.812,0.5485712,12.051597585714287,286.91,48.8,0,112,1708121119.4663668
3,8,8,48,96,0.251,0.767,0.92725,12.978847585714288,18.27,96.13,0,96,1708121734.6682706
3,9,9,96,96,0.26699999999999996,0.7906666666666666,0.9175185185185185,13.896366104232806,18.08,96.6,0,96,1708122349.9254487
1,5,8,96,70,0.498,0.78,0.7826832,14.679049304232805,169.86,70.27,0,96,1708122965.1769042
2,4,5,70,88,0.368,0.7935,0.9253336,15.604382904232805,91.87,88.0,0,96,1708123580.4722686
1,9,7,88,80,0.464,0.758,0.9515555555555556,16.55593845978836,15.99,80.0,0,80,1708124195.7494903
3,9,7,80,72,0.18566666666666667,0.7239999999999999,0.9206296296296297,17.47656808941799,18.25,72.13,0,72,1708124810.962104
2,6,4,72,104,0.364,0.8055,0.9606666666666667,18.43723475608466,21.92,104.4,0,104,1708125426.221823
3,5,5,104,105,0.27999999999999997,0.8119999999999999,0.956,19.39323475608466,26.8,105.4,0,104,1708126041.4964278
3,5,7,105,104,0.2966666666666667,0.8160000000000002,0.9593333333333334,20.352568089417993,28.44,104.33,0,104,1708126656.7573352
2,4,4,104,88,0.35150000000000003,0.8025,0.8688750000000001,21.221443089417992,129.0,88.53,0,104,1708127272.0259945
3,4,4,88,98,0.24566666666666667,0.7926666666666667,0.9614166666666667,22.18285975608466,28.38,98.27,0,96,1708127887.275586
2,7,8,98,80,0,0,0.8,22.98285975608466,23.32,80.4,0,80,1708128502.5221765
1,8,7,80,72,0.449,0.739,0.956125,23.93898475608466,19.67,72.0,0,72,1708129117.8123934
1,6,9,72,24,0.2,0.769,0.9187777777777778,24.857762533862438,17.32,24.0,0,24,1708129733.029464
3,8,8,24,24,0.10533333333333333,0.7520000000000001,0.9071666666666667,25.764929200529103,18.67,24.0,0,24,1708130348.2409098
2,8,9,24,32,0.1535,0.7885,0.9067986111111112,26.671727811640213,16.6,32.0,0,32,1708130963.4657571
3,8,7,32,32,0.10133333333333333,0.7640000000000001,0.9126666666666667,27.58439447830688,20.0,32.13,0,32,1708131578.6940405
1,6,4,32,40,0.27,0.722,0.9450000000000001,28.52939447830688,31.52,40.0,0,40,1708132193.938006
2,5,9,40,32,0.14450000000000002,0.9185000000000001,0.9289000000000001,29.45829447830688,20.25,32.07,0,32,1708132809.152143
3,8,9,32,32,0.11966666666666666,0.742,0.8974027777777778,30.355697256084657,18.48,32.07,0,32,1708133424.405323
3,5,4,32,24,0.11866666666666666,0.762,0.9237333333333333,31.27943058941799,22.72,24.0,0,24,1708134039.6564877
1,8,5,24,40,0.281,0.725,0.935125,32.21455558941799,16.63,40.0,0,40,1708134654.8889663
1,4,9,40,39,0.3,0.858,0.9557333333333333,33.170288922751325,53.1,39.27,0,40,1708135270.0941603
3,6,5,39,40,0.13466666666666668,0.757,0.9224444444444444,34.09273336719577,19.16,40.13,0,40,1708135885.3056958
1,8,7,40,40,0.248,0.72,0.931,35.02373336719577,25.71,40.13,0,40,1708136500.547616
3,4,6,40,48,0.20166666666666666,0.765,0.9504166666666667,35.974150033862436,37.44,48.07,0,48,1708137115.7597995
3,9,7,48,40,0.127,0.7423333333333333,0.9141111111111111,36.88826114497355,16.69,40.0,0,40,1708137753.6567845
3,5,5,40,32,0.1396666666666667,0.7546666666666667,0.9279333333333334,37.81619447830688,25.43,32.0,0,32,1708138368.8826542
