replica,cpu,heap,previous_tps,instant_tps,inc_tps,out_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps
6,9,4,36.34,36.97,109,114,0.418,0.635,0.8928888888888888,43.39877154603174,26.95,36.97,0,36
3,8,5,36.97,27.44,206,216,0.427,0.666,0.90675,44.30552154603174,26.05,27.43,0,27
5,9,5,27.44,36.6,125,127,0.456,0.625,0.9013333333333333,45.206854879365075,25.69,36.6,0,36
3,8,6,36.6,27.33,213,221,0.382,0.685,0.8955,46.10235487936507,28.71,27.33,0,27
4,9,5,27.33,27.4,122,129,0.473,0.624,0.9051111111111111,47.007465990476184,31.17,27.4,0,27
6,8,6,27.4,37.1,67,72,0.487,0.623,0.92175,47.92921599047619,30.26,37.1,0,36
3,8,7,37.1,36.72,116,125,0.336,0.629,0.8637142857142857,48.792930276190475,52.54,36.72,0,36
4,9,7,36.72,36.6,164,172,0.52,0.695,0.9141269841269841,49.70705726031746,29.39,36.58,0,36
2,9,5,36.6,36.53,284,295,0.672,0.678,0.9493333333333334,50.6563905936508,41.99,36.52,0,36
5,9,4,36.53,27.77,94,101,0.435,0.635,0.8966666666666667,51.553057260317466,31.09,27.77,0,27
5,9,5,27.77,27.88,101,105,0.447,0.633,0.8993333333333333,52.4523905936508,24.82,27.88,0,27
2,9,7,27.88,18.3,165,168,0.536,0.655,0.9062539682539683,53.35864456190477,22.65,18.29,0,18
6,9,5,18.3,46.22,121,124,0.48,0.628,0.9066666666666666,54.265311228571434,26.02,46.23,0,45
3,6,4,46.22,31.14,96,106,0.465,0.644,0.874,55.13931122857144,115.27,31.14,0,36
5,9,5,31.14,27.66,99,105,0.437,0.625,0.8971111111111111,56.036422339682545,27.54,27.65,0,27
6,8,5,27.66,26.23,41,46,0.434,0.594,0.8916112,56.928033539682545,45.72,26.24,0,27
2,9,7,26.23,27.56,222,229,0.59,0.64,0.913968253968254,57.8420017936508,33.65,27.57,0,27
3,9,5,27.56,18.67,64,69,0.579,0.615,0.9286666666666666,58.77066846031747,34.64,18.67,0,18
5,9,5,18.67,14.03,67,71,0.374,0.637,0.7507775111111111,59.52144597142858,70.88,14.03,0,18
5,9,5,14.03,36.12,121,125,0.374,0.658,0.8831111111111112,60.40455708253969,19.83,36.14,0,36
6,7,5,36.12,37.25,163,165,0.395,0.691,0.9128571428571429,61.31741422539683,36.65,37.25,0,36
3,9,5,37.25,27.45,146,154,0.461,0.653,0.9024444444444445,62.21985866984127,23.08,27.46,0,27
5,9,5,27.45,27.95,119,123,0.415,0.646,0.7582224222222222,62.9780810920635,85.54,27.96,0,36
3,8,6,27.95,36.84,274,283,0.496,0.706,0.924,63.9020810920635,30.56,36.83,0,36
3,9,5,36.84,27.84,79,82,0.599,0.616,0.9331111111111111,64.83519220317461,28.44,27.85,0,27
5,9,5,27.84,13.43,62,67,0.366,0.647,0.7289999333333333,65.56419213650794,79.8,13.43,0,18
5,9,5,13.43,45.62,136,138,0.366,0.688,0.8813333333333333,66.44552546984127,21.81,45.62,0,45
3,8,7,45.62,36.66,179,190,0.57,0.662,0.9316428571428571,67.37716832698413,41.08,36.65,0,36
4,9,5,36.66,36.94,120,128,0.532,0.636,0.9182222222222223,68.29539054920636,42.13,36.95,0,36
2,8,6,36.94,33.72,200,219,0.664,0.629,0.9281664000000001,69.22355694920635,86.55,33.73,0,36
3,9,9,33.72,36.38,266,274,0.49,0.8,0.8866666666666667,70.11022361587302,30.15,36.36,0,36
2,9,5,36.38,27.31,222,231,0.639,0.662,0.942,71.05222361587302,36.44,27.31,0,27
5,9,5,27.31,12.21,62,65,0.444,0.645,0.7056664666666667,71.75789008253969,94.97,12.21,0,18
5,9,5,12.21,36.47,88,91,0.444,0.665,0.8986666666666667,72.65655674920636,22.28,36.48,0,36
3,8,5,36.47,37.12,156,167,0.512,0.637,0.928,73.58455674920636,39.09,37.14,0,36
4,7,6,37.12,23.36,40,46,0.574,0.619,0.883111,74.46766774920636,87.41,23.36,0,27
5,9,5,23.36,27.6,95,101,0.454,0.643,0.9008888888888889,75.36855663809524,35.04,27.6,0,27
3,8,8,27.6,36.7,208,216,0.464,0.693,0.8892499999999999,76.25780663809525,45.19,36.69,0,36
4,7,6,36.7,20.66,35,40,0.487,0.627,0.7982538571428572,77.0560604952381,116.42,20.66,0,27
5,9,5,20.66,18.6,54,58,0.436,0.619,0.8968888888888888,77.952949384127,34.2,18.59,0,18
6,9,5,18.6,34.78,163,161,0.33,0.675,0.8531667333333335,78.80611611746033,35.48,34.79,0,36
6,8,4,34.78,37.88,93,99,0.382,0.661,0.8955,79.70161611746033,49.33,37.89,0,36
3,8,9,37.88,36.62,193,202,0.489,0.743,0.887361111111111,80.58897722857144,45.12,36.64,0,36
4,9,9,36.62,26.44,76,82,0.538,0.655,0.8526665111111111,81.44164373968255,47.21,26.44,0,27
6,8,5,26.44,17.95,24,27,0.454,0.607,0.9121668,82.35381053968254,40.64,17.96,0,18
5,9,5,17.95,27.52,78,84,0.471,0.611,0.9046666666666667,83.25847720634921,41.45,27.51,0,27
6,8,6,27.52,17.45,33,37,0.402,0.613,0.8825,84.1409772063492,51.58,17.46,0,18
4,9,5,17.45,31.84,95,102,0.569,0.627,0.8572776444444444,84.99825485079366,90.88,31.85,0,36
2,7,8,31.84,22.31,46,56,0.645,0.734,0.7397857142857143,85.73804056507937,178.48,22.32,0,36
5,9,5,22.31,36.7,103,111,0.52,0.639,0.9155555555555556,86.65359612063493,40.04,36.69,0,36
3,8,4,36.7,36.28,213,220,0.551,0.687,0.93775,87.59134612063492,41.25,36.29,0,36
5,7,6,36.28,27.12,24,28,0.463,0.618,0.7842855142857144,0.0,145.76,27.12,0,36
5,8,5,27.12,26.69,49,54,0.49,0.627,0.9156114,0.9156114,49.31,26.69,0,27
6,8,9,26.69,22.69,14,18,0.45,0.666,0.7647219999999999,1.6803333999999999,95.77,22.69,0,27
4,9,6,22.69,36.2,105,111,0.6,0.663,0.9333333333333333,2.613666733333333,48.37,36.2,0,36
6,7,5,36.2,26.23,15,18,0.451,0.562,0.7661905428571429,3.379857276190476,168.9,26.24,0,36
5,9,5,26.23,45.97,122,131,0.551,0.656,0.9224444444444444,4.302301720634921,47.73,45.97,0,45
5,7,5,45.97,30.08,134,141,0.531,0.678,0.8530478857142857,5.155349606349207,116.69,30.08,0,36
5,9,5,30.08,36.22,39,43,0.661,0.587,0.9468888888888889,6.102238495238096,56.58,36.22,0,36
6,8,6,36.22,27.92,37,42,0.456,0.618,0.9139999999999999,7.016238495238095,42.24,27.92,0,27
4,9,5,27.92,26.81,78,85,0.535,0.63,0.914888688888889,7.931127184126984,48.81,26.82,0,27
6,9,4,26.81,37.22,88,93,0.543,0.637,0.9206666666666667,8.851793850793651,36.2,37.22,0,36
3,8,6,37.22,36.78,226,231,0.486,0.688,0.9215,9.773293850793651,45.26,36.77,0,36
5,9,7,36.78,37.03,109,116,0.516,0.666,0.904952380952381,10.678246231746032,44.34,37.02,0,36
2,9,5,37.03,31.6,219,230,0.667,0.605,0.8748890222222222,11.553135253968254,112.38,31.6,0,36
5,9,4,31.6,36.56,107,112,0.49,0.644,0.9088888888888889,12.462024142857143,38.28,36.55,0,36
3,8,8,36.56,27.62,166,173,0.447,0.694,0.88525,13.347274142857142,34.19,27.63,0,27
5,9,5,27.62,18.33,57,62,0.399,0.604,0.8886666666666667,14.23594080952381,35.16,18.33,0,18
5,9,5,18.33,45.47,135,136,0.399,0.644,0.8886666666666667,15.124607476190477,28.99,45.48,0,45
6,7,5,45.47,35.06,85,91,0.389,0.629,0.8954762571428572,16.020083733333333,54.74,35.06,0,36
5,9,6,35.06,36.56,121,129,0.494,0.654,0.9097777777777778,16.92986151111111,29.72,36.55,0,36
3,8,6,36.56,36.75,261,273,0.482,0.665,0.9205,17.85036151111111,31.42,36.75,0,36
2,9,9,36.75,45.7,339,373,0.783,0.705,0.9306666666666666,18.781028177777777,60.03,45.7,0,45
4,7,8,45.7,23.56,39,44,0.483,0.684,0.8325558,19.61358397777778,92.22,23.56,0,27
6,9,5,23.56,27.72,71,77,0.434,0.636,0.8964444444444444,20.510028422222224,33.06,27.72,0,27
2,8,5,27.72,43.34,277,313,0.716,0.666,0.9568666,21.466895022222225,82.71,43.34,0,45
2,8,8,43.34,36.53,235,266,0.731,0.717,0.962,22.428895022222225,57.81,36.53,0,36
5,9,5,36.53,27.6,99,104,0.418,0.647,0.8928888888888888,23.321783911111112,27.02,27.6,0,27
5,9,5,27.6,27.62,144,147,0.418,0.67,0.8928888888888888,24.214672800000002,20.69,27.62,0,27
5,8,4,27.62,37.03,58,66,0.605,0.59,0.95125,25.165922800000004,42.76,37.03,0,36
3,8,5,37.03,27.45,207,218,0.449,0.633,0.91225,26.078172800000004,24.12,27.46,0,27
5,9,8,27.45,18.31,63,70,0.378,0.674,0.8525,26.930672800000004,29.48,18.31,0,18
5,9,5,18.31,35.25,80,87,0.552,0.631,0.9103330666666666,27.84100586666667,59.79,35.26,0,36
6,9,7,35.25,36.66,75,81,0.525,0.633,0.8975238095238096,28.73852967619048,35.21,36.66,0,36
2,8,7,36.66,35.72,208,233,0.713,0.682,0.9682735428571428,29.706803219047625,68.63,35.71,0,36
2,9,5,35.72,36.16,277,306,0.72,0.693,0.96,30.666803219047626,46.81,36.17,0,36
5,9,8,36.16,37.16,112,117,0.519,0.692,0.8883333333333332,31.555136552380958,31.24,37.16,0,36
2,8,5,37.16,27.44,194,218,0.545,0.617,0.93625,32.49138655238096,36.2,27.44,0,27
5,9,5,27.44,36.2,125,132,0.476,0.653,0.9057777777777778,33.39716433015874,29.03,36.18,0,36
6,7,8,36.2,33.3,16,19,0.436,0.65,0.8422382285714285,34.23940255873016,77.53,33.31,0,36
2,9,5,33.3,36.53,344,362,0.689,0.698,0.953111111111111,35.192513669841276,33.78,36.53,0,36
6,9,6,36.53,36.62,72,78,0.486,0.621,0.908,36.10051366984128,30.0,36.64,0,36
3,8,6,36.62,36.6,208,215,0.463,0.675,0.91575,37.01626366984128,46.25,36.6,0,36
6,8,4,36.6,26.88,49,54,0.434,0.62,0.9056109999999999,37.92187466984128,41.11,26.87,0,27
3,9,5,26.88,27.38,213,224,0.405,0.683,0.8899999999999999,38.81187466984128,23.22,27.38,0,27
3,8,6,27.38,18.22,135,141,0.359,0.668,0.88975,39.70162466984128,24.93,18.22,0,18
4,9,5,18.22,36.47,160,171,0.564,0.661,0.9253333333333333,40.626958003174614,25.22,36.48,0,36
2,8,6,36.47,27.19,169,192,0.636,0.638,0.959,41.58595800317462,48.32,27.18,0,27
5,9,5,27.19,27.55,103,110,0.45,0.631,0.9,42.485958003174616,23.7,27.54,0,27
6,8,6,27.55,26.95,57,62,0.42,0.618,0.9041113999999999,43.390069403174614,37.39,26.96,0,27
2,8,6,26.95,35.4,169,173,0.375,0.655,0.8837497999999999,44.27381920317461,24.69,35.4,0,36
2,9,5,35.4,27.48,291,305,0.516,0.635,0.9146666666666666,45.18848586984128,20.72,27.48,0,27
5,9,4,27.48,18.23,55,62,0.409,0.635,0.8908888888888888,46.07937475873017,31.6,18.23,0,18
5,9,5,18.23,37.1,139,145,0.444,0.638,0.8986666666666667,46.97804142539683,27.36,37.1,0,36
6,8,8,37.1,36.84,65,70,0.47,0.648,0.8795,47.85754142539683,32.51,36.84,0,36
1,9,5,36.84,26.52,216,256,0.85,0.643,0.9780000888888889,48.83554151428572,98.32,26.51,0,27
5,9,5,26.52,16.86,68,70,0.517,0.613,0.689555288888889,49.52509680317461,120.24,16.86,0,27
5,9,5,16.86,36.0,154,159,0.517,0.688,0.9148888888888889,50.4399856920635,21.34,36.0,0,36
6,8,4,36.0,27.44,21,24,0.538,0.579,0.9345,51.3744856920635,40.76,27.43,0,27
4,8,4,27.44,28.33,133,135,0.475,0.644,0.91875,52.293235692063504,21.51,28.33,0,27
6,8,5,28.33,37.72,97,101,0.405,0.614,0.90125,53.1944856920635,27.95,37.72,0,36
3,8,6,37.72,36.78,259,272,0.484,0.68,0.921,54.1154856920635,33.69,36.78,0,36
2,9,9,36.78,37.12,306,322,0.689,0.74,0.9175555555555556,55.03304124761906,30.59,37.13,0,36
6,9,5,37.12,36.44,86,91,0.41,0.638,0.8911111111111111,55.92415235873017,36.83,36.45,0,36
5,7,4,36.44,36.66,76,82,0.48,0.626,0.9371428571428572,56.86129521587303,41.34,36.67,0,36
5,8,6,36.66,27.66,91,97,0.424,0.648,0.9059999999999999,57.76729521587303,32.67,27.66,0,27
5,9,5,27.66,27.34,108,115,0.389,0.623,0.8864444444444444,58.65373966031747,22.45,27.34,0,27
6,9,8,27.34,44.1,143,147,0.503,0.659,0.8642613777777777,59.51800103809525,30.86,44.08,0,45
2,8,8,44.1,35.62,227,250,0.658,0.71,0.9356663999999999,60.45366743809525,61.33,35.62,0,36
5,9,5,35.62,37.25,136,141,0.464,0.67,0.9031111111111111,61.35677854920636,28.22,37.24,0,36
4,7,4,37.25,36.22,67,76,0.48,0.635,0.9371428571428572,62.29392140634922,71.97,36.22,0,36
5,9,8,36.22,36.4,132,137,0.455,0.69,0.8736111111111111,63.16753251746033,27.07,36.42,0,36
2,8,5,36.4,27.22,212,230,0.631,0.675,0.95775,64.12528251746033,40.61,27.22,0,27
5,9,5,27.22,27.83,104,108,0.421,0.648,0.8935555555555554,65.01883807301589,27.81,27.83,0,27
2,8,6,27.83,34.97,213,233,0.612,0.649,0.9360002,65.95483827301588,69.76,34.98,0,36
2,8,6,34.97,36.06,213,233,0.612,0.649,0.953,66.90783827301588,15.49,36.07,0,36
3,8,6,36.06,27.16,221,229,0.116,0.655,0.6816664,67.58950467301588,100.78,27.16,0,36
4,9,5,27.16,37.06,164,172,0.492,0.636,0.9093333333333333,68.49883800634922,28.22,37.07,0,36
3,8,6,37.06,36.62,288,292,0.465,0.657,0.91625,69.41508800634922,27.12,36.64,0,36
2,8,5,36.62,27.55,241,255,0.586,0.642,0.9465,70.36158800634922,26.46,27.55,0,27
5,9,5,27.55,27.4,102,107,0.418,0.655,0.8928888888888888,71.25447689523811,27.36,27.4,0,27
5,9,8,27.4,37.16,135,139,0.453,0.677,0.8699166666666667,72.12439356190478,24.92,37.17,0,36
3,8,8,37.16,37.06,283,291,0.491,0.719,0.9025,73.02689356190479,28.81,37.06,0,36
6,8,6,37.06,46.62,102,108,0.478,0.643,0.9195,73.94639356190478,31.95,46.63,0,45
3,8,5,46.62,36.25,105,110,0.359,0.647,0.88975,74.83614356190479,41.59,36.24,0,36
4,9,5,36.25,36.34,169,175,0.509,0.651,0.9131111111111111,75.7492546730159,23.3,36.34,0,36
5,8,5,36.34,27.62,93,97,0.376,0.64,0.8939999999999999,76.6432546730159,27.49,27.63,0,27
5,9,5,27.62,27.48,93,96,0.393,0.623,0.8873333333333333,77.53058800634923,22.0,27.48,0,27
3,8,4,27.48,36.9,281,291,0.487,0.689,0.92175,78.45233800634924,31.63,36.91,0,36
6,8,6,36.9,35.94,86,92,0.45,0.637,0.9114998,79.36383780634924,32.39,35.94,0,36
4,9,5,35.94,36.47,155,162,0.493,0.629,0.9095555555555556,80.2733933619048,27.57,36.46,0,36
5,9,6,36.47,37.25,137,143,0.471,0.642,0.9046666666666667,81.17806002857147,28.86,37.26,0,36
2,9,5,37.25,36.25,299,320,0.675,0.693,0.95,82.12806002857147,36.58,36.25,0,36
5,9,4,36.25,27.6,99,104,0.427,0.643,0.8948888888888888,83.02294891746035,28.42,27.59,0,27
5,9,5,27.6,27.39,109,115,0.387,0.64,0.8859999999999999,83.90894891746035,23.29,27.39,0,27
5,9,5,27.39,36.6,158,162,0.387,0.66,0.8859999999999999,84.79494891746035,18.69,36.59,0,36
3,8,5,36.6,36.4,195,207,0.503,0.626,0.92575,85.72069891746034,35.86,36.42,0,36
4,8,4,36.4,54.88,201,210,0.557,0.644,0.93925,86.65994891746034,51.31,54.88,0,54
3,8,4,54.88,36.0,335,335,0.505,0.696,0.92625,87.58619891746034,18.64,36.0,0,36
5,9,5,36.0,36.66,167,170,0.416,0.66,0.8924444444444444,88.47864336190479,22.82,36.65,0,36
6,8,6,36.66,27.44,69,75,0.404,0.635,0.901,89.37964336190478,27.49,27.43,0,27
4,9,5,27.44,26.98,115,122,0.462,0.639,0.9024446666666667,0.0,30.72,26.99,0,27
6,9,6,26.98,36.84,109,113,0.447,0.651,0.8993333333333333,0.8993333333333333,22.47,36.83,0,36
2,8,6,36.84,35.5,244,259,0.638,0.69,0.9509998,1.8503331333333333,73.71,35.49,0,36
2,8,6,35.5,36.6,408,422,0.638,0.73,0.9595,2.809833133333333,22.86,36.58,0,36
6,8,4,36.6,37.22,22,27,0.493,0.563,0.92325,3.733083133333333,37.9,37.23,0,36
2,9,5,37.22,36.84,309,338,0.683,0.633,0.9517777777777778,4.684860911111111,43.62,36.85,0,36
6,9,4,36.84,27.25,75,80,0.436,0.615,0.8968888888888888,5.581749799999999,28.23,27.25,0,27
3,9,5,27.25,18.34,151,161,0.343,0.661,0.8762222222222222,6.457972022222221,20.69,18.35,0,18
5,9,5,18.34,33.44,147,149,0.42,0.664,0.7391999333333332,7.197171955555555,77.86,33.44,0,45
6,7,5,33.44,36.2,47,52,0.431,0.621,0.9231428571428572,8.120314812698412,44.4,36.18,0,36
4,8,6,36.2,36.94,128,133,0.531,0.657,0.93275,9.053064812698413,39.74,36.95,0,36
3,8,6,36.94,36.0,272,282,0.493,0.702,0.92325,9.976314812698412,20.81,36.0,0,36
2,4,5,36.0,7.0,59,73,0.398,0.637,0.5156664,10.491981212698413,711.21,7.0,0,36
5,9,5,7.0,27.1,44,48,0.625,0.591,0.9388888888888889,11.4308701015873,30.57,27.1,0,27
6,8,9,27.1,24.66,81,85,0.403,0.692,0.8025275777777777,12.233397679365078,44.55,24.66,0,27
3,9,5,24.66,36.72,297,304,0.497,0.723,0.9104444444444444,13.143842123809522,30.37,36.71,0,36
6,7,6,36.72,25.42,18,22,0.452,0.595,0.7511427904761905,13.894984914285713,152.17,25.42,0,36
4,9,5,25.42,37.06,135,142,0.689,0.642,0.953111111111111,14.848096025396824,38.95,37.07,0,36
6,7,8,37.06,35.53,24,28,0.479,0.665,0.8951073428571429,15.743203368253967,72.76,35.52,0,36
